,non-zero,num-clusters,max,mean,std
1035,32,1,5.224001884460449,2.664967432618141,1.217363634350535
1036,16,1,12.126961708068848,7.015180945396423,3.969565320738054
1037,264,2,10.124866485595703,3.7973231727426704,2.015428389106987
1038,88,1,15.944822311401367,4.247122759168798,3.4574601805589067
1039,16,1,11.748725891113281,7.770683169364929,3.8721904370920774
1040,32,1,13.844950675964355,4.893003553152084,3.6993907924127476
1041,12,1,12.819769859313965,7.428112983703613,4.041867922390701
1042,2116,2,1619.9183349609375,44.21857497777741,152.93956036629137
1043,24,1,6.737161159515381,3.0272834499677024,1.7669296454656238
1044,20,1,5.895090103149414,3.6261501789093016,1.4227917231347886
1045,16,1,5.799927234649658,4.457720398902893,1.7914530589098447
1046,152,1,6.391923904418945,3.4436801358273157,1.2553176637845809
1047,68,1,13.742374420166016,3.6471579776090732,2.857939528571824
1048,44,1,8.249458312988281,4.543661691925743,2.0880639370733203
1049,20,1,11.02358627319336,5.590788531303406,3.413995142212207
1050,44,1,5.111052989959717,2.9602959264408457,1.0702059799595693
1051,60,1,5.944899559020996,3.2235023101170857,1.3095797373600178
1052,24,1,4.869821548461914,2.672943393389384,1.293411595622664
1053,32,1,6.33656120300293,3.1787126809358597,1.3170958116225744
1054,820,1,279.4807434082031,24.35519956437553,46.27126713096062
1055,268,2,18.618494033813477,5.026638354828108,3.623618512747681
1056,24,1,11.876943588256836,5.904511094093323,4.273151377127004
1057,40,1,8.118796348571777,4.734362769126892,2.116392334438751
1058,32,1,7.028404712677002,4.09927698969841,1.831065787288289
1059,16,1,7.319888591766357,4.248822033405304,2.0705730946702516
1060,28,1,11.311107635498047,5.2516593251909525,3.268524169561552
1061,136,1,20.986827850341797,6.4078598302953385,5.224040380568382
1062,444,5,12.189568519592285,4.309288319166716,2.3867239341627857
1063,24,1,7.5521063804626465,3.966305732727051,1.6828991942895248
1064,124,2,9.108011245727539,3.441837183890804,2.0063161802225666
1065,48,2,4.294469356536865,2.5997714896996817,0.9945886591403494
1066,708,1,40.28982925415039,7.136921450916657,7.143421554473476
1067,32,1,3.6892223358154297,2.782369077205658,0.6585103562058071
1068,88,3,7.053588390350342,2.8870746330781416,1.6342466958031883
1069,16,1,5.271684169769287,3.4274244606494904,1.4303687757475918
1070,48,1,5.9806976318359375,3.2619833946228027,1.4155805658411298
1071,44,1,10.56416130065918,5.023064862598073,3.297827770930291
1072,24,1,5.69517707824707,3.2376597921053567,1.4896030214142073
1073,136,1,8.990677833557129,3.9565909575013554,2.0980647556138443
1074,120,1,19.434246063232422,5.441924746831258,4.689203653574976
